price_total,location,property_type,square_meters,construction_type,construction_year,floor_number,floor_type
156939.0,обл. София,Двустаен,73.0,Тухла,2025.0,3.0,
152890.0,Бояна,Двустаен,75.0,Тухла,2025.0,2.0,Непоследен
121030.0,Бояна,Едностаен,58.0,Тухла,2025.0,2.0,Непоследен
148093.0,Бояна,Двустаен,75.0,Тухла,2025.0,1.0,Първи жилищен
209900.0,Младост 1,Двустаен,74.0,Тухла,2006.0,1.0,Първи жилищен
214990.0,Оборище,Двустаен,83.0,Тухла,2025.0,2.0,Непоследен
229730.0,Оборище,Двустаен,89.0,Тухла,2025.0,2.0,Непоследен
374850.0,Оборище,Тристаен,145.0,Тухла,2025.0,5.0,Непоследен
194820.0,Оборище,Двустаен,75.0,Тухла,2025.0,2.0,Непоследен
200000.0,Левски Г,Тристаен,85.0,Панел,1990.0,6.0,Непоследен
173200.0,Надежда 4,Двустаен,174.0,Тухла,2025.0,4.0,Последен етаж
206000.0,Горна Баня,Тристаен,122.0,Тухла,2025.0,,Непоследен
110900.0,Люлин 9,Двустаен,71.0,Тухла,2026.0,7.0,Последен етаж
139900.0,Люлин 9,Тристаен,89.0,Тухла,2026.0,3.0,Непоследен
117300.0,Банишора,Двустаен,51.0,Тухла,2025.0,,Първи жилищен
235000.0,Младост 2,Тристаен,93.0,Панел,1974.0,5.0,Непоследен
112833.0,Левски Г,Двустаен,53.0,Тухла,2025.0,2.0,Непоследен
156587.0,Левски Г,Двустаен,92.0,Тухла,2025.0,6.0,Непоследен
175753.0,Левски Г,Тристаен,104.0,Тухла,2026.0,5.0,Непоследен
155000.0,Манастирски Ливади,Едностаен,45.0,Тухла,2010.0,5.0,Непоследен
184000.0,Люлин 3,Тристаен,90.0,ЕПК/ПК,1980.0,3.0,Непоследен
262872.0,Дружба 2,Тристаен,125.0,Тухла,2027.0,4.0,Непоследен
314000.0,Студентски Град,Тристаен,80.0,Тухла,2023.0,5.0,Непоследен
184000.0,Витоша,Двустаен,13033.0,Тухла,,5.0,
150000.0,Витоша,Двустаен,9654.0,Тухла,,5.0,
149000.0,Витоша,Двустаен,11069.0,Тухла,,5.0,
155772.0,Полигона,Двустаен,6621.0,Тухла,2025.0,3.0,Непоследен
723888.0,Лозенец,Тристаен,20108.0,Тухла,2024.0,7.0,Последен етаж
229041.0,Полигона,Тристаен,1096.0,Тухла,2025.0,3.0,Непоследен
630000.0,Център,Тристаен,130.0,Тухла,1958.0,4.0,Непоследен
229112.0,Полигона,Двустаен,9443.0,Тухла,2024.0,6.0,Непоследен
190190.0,Сухата река,Тристаен,133.0,Тухла,2022.0,2.0,Непоследен
224400.0,Кръстова Вада,Двустаен,7781.0,Тухла,2025.0,1.0,Непоследен
207604.0,Кръстова Вада,Тристаен,105.0,Тухла,,1.0,Непоследен
215000.0,Малинова Долина,Тристаен,116.0,Тухла,,2.0,Непоследен
235000.0,в.з.Американски колеж,Двустаен,87.0,Тухла,,2.0,Непоследен
340000.0,в.з.Американски колеж,Тристаен,125.0,Тухла,,3.0,Непоследен
350000.0,в.з.Американски колеж,Тристаен,133.0,Тухла,,1.0,Партер
670000.0,в.з.Американски колеж,Многостаен,311.0,Тухла,,4.0,Непоследен
380000.0,в.з.Американски колеж,Тристаен,142.0,Тухла,,1.0,Партер
215000.0,Център,Тристаен,107.0,Тухла,,3.0,Непоследен
299900.0,Манастирски Ливади,Тристаен,107.0,Тухла,,4.0,Непоследен
299900.0,Манастирски Ливади,Тристаен,107.0,Тухла,,3.0,Непоследен
202230.0,Витоша,Тристаен,101.0,Тухла,,3.0,Непоследен
167000.0,Малинова Долина,Двустаен,73.0,Тухла,,3.0,Непоследен
228000.0,Манастирски Ливади,Тристаен,95.0,Тухла,2025.0,3.0,Непоследен
328800.0,Манастирски Ливади,Тристаен,137.0,Тухла,2025.0,2.0,Непоследен
256800.0,Манастирски Ливади,Тристаен,107.0,Тухла,2025.0,2.0,Непоследен
177100.0,Манастирски Ливади,Двустаен,76.0,Тухла,2025.0,2.0,Непоследен
256392.0,Манастирски Ливади,Тристаен,106.0,Тухла,2025.0,2.0,Непоследен
288000.0,Манастирски Ливади,Тристаен,120.0,Тухла,2025.0,2.0,Непоследен
210000.0,Дружба 2,Многостаен,90.0,Панел,1985.0,6.0,Непоследен
220000.0,Надежда 3,Тристаен,100.0,Панел,,7.0,
162000.0,Младост 1,Двустаен,62.0,Панел,,2.0,
120000.0,Обеля 2,Двустаен,66.0,Панел,,6.0,
340000.0,Център,Двустаен,53.0,Тухла,,2.0,
86900.0,Люлин 5,Едностаен,46.0,Панел,,7.0,
199700.0,Младост 4,Двустаен,69.0,Панел,,7.0,
180000.0,Люлин 4,Тристаен,75.0,Панел,,1.0,
750000.0,Манастирски Ливади,Многостаен,176.0,Тухла,,1.0,
260900.0,Витоша,Тристаен,103.0,Тухла,,5.0,
248000.0,Лозенец,Двустаен,62.0,Тухла,,2.0,
130000.0,Люлин 1,Двустаен,67.0,ЕПК/ПК,,14.0,
230000.0,Света Троица,Двустаен,74.0,Тухла,2021.0,3.0,Непоследен
229000.0,Стрелбище,Тристаен,90.0,Панел,1975.0,1.0,Непоследен
110000.0,Банишора,Едностаен,40.0,ЕПК/ПК,1980.0,5.0,Непоследен
297900.0,Малинова Долина,Многостаен,119.0,Тухла,2026.0,6.0,Последен етаж
135945.0,Бояна,Двустаен,72.0,Тухла,2025.0,1.0,Първи жилищен
290000.0,Младост 4,Многостаен,173.0,Тухла,2025.0,5.0,Непоследен
172778.0,Полигона,Двустаен,78.0,Тухла,2025.0,5.0,Непоследен
229286.0,Полигона,Тристаен,110.0,Тухла,2025.0,,Непоследен
128800.0,Люлин 4,Двустаен,66.0,Панел,1978.0,1.0,Първи жилищен
423249.0,Драгалевци,Тристаен,13866.0,Тухла,,,
490000.0,Бояна,Многостаен,200.0,Тухла,,5.0,
390000.0,Бояна,Тристаен,169.0,Тухла,,5.0,
157820.0,Карпузица,Двустаен,7891.0,Тухла,,3.0,
148200.0,Карпузица,Двустаен,76.0,Тухла,,,
300541.0,Бояна,Мезонет,14682.0,Тухла,,1.0,
550000.0,Кръстова Вада,Тристаен,166.0,Тухла,,5.0,
189520.0,Разсадника,Двустаен,82.0,Тухла,2024.0,2.0,Непоследен
500000.0,Илиянци,Мезонет,223.0,Тухла,2019.0,4.0,Непоследен
189000.0,Павлово,Двустаен,63.0,Тухла,2024.0,3.0,Непоследен
229000.0,Гео Милев,Двустаен,67.0,Тухла,1968.0,1.0,Първи жилищен
119900.0,Банишора,Двустаен,40.0,ЕПК/ПК,2018.0,10.0,Непоследен
330000.0,в.з.Американски колеж,Тристаен,127.0,Тухла,,3.0,Непоследен
182000.0,Хладилника,Двустаен,76.0,Тухла,,5.0,Непоследен
270000.0,Хладилника,Тристаен,117.0,Тухла,,3.0,Непоследен
186000.0,Хладилника,Двустаен,76.0,Тухла,,6.0,Непоследен
208000.0,Хладилника,Двустаен,74.0,Тухла,,13.0,Непоследен
208000.0,Хладилника,Двустаен,74.0,Тухла,,13.0,Непоследен
301000.0,Хладилника,Тристаен,107.0,Тухла,,13.0,Непоследен
304000.0,Хладилника,Тристаен,108.0,Тухла,,13.0,Непоследен
192000.0,Хладилника,Двустаен,68.0,Тухла,,13.0,Непоследен
580000.0,Драгалевци,Многостаен,187.0,Тухла,,3.0,Непоследен
270000.0,Хладилника,Тристаен,116.0,Тухла,,3.0,Непоследен
266000.0,Хладилника,Тристаен,113.0,Тухла,,4.0,Непоследен
175000.0,Хладилника,Двустаен,74.0,Тухла,,5.0,Непоследен
171000.0,Хладилника,Двустаен,74.0,Тухла,,4.0,Непоследен
729000.0,Хладилника,Многостаен,235.0,Тухла,,18.0,Последен етаж
253000.0,Хладилника,Тристаен,107.0,Тухла,,5.0,Непоследен
215000.0,Гоце Делчев,Тристаен,90.0,ЕПК/ПК,1981.0,9.0,Непоследен
124850.0,Овча Купел 1,Двустаен,63.0,Тухла,2028.0,3.0,Непоследен
398385.0,Красно Село,Тристаен,181.0,Тухла,2024.0,2.0,Непоследен
203174.0,Красно Село,Двустаен,74.0,Тухла,2024.0,2.0,Непоследен
218797.0,Красно Село,Двустаен,79.0,Тухла,2024.0,2.0,Непоследен
193640.0,Красно Село,Двустаен,68.0,Тухла,2024.0,3.0,Непоследен
449027.0,Красно Село,Многостаен,159.0,Тухла,2024.0,3.0,Непоследен
354566.0,Красно Село,Тристаен,126.0,Тухла,2024.0,5.0,Непоследен
178813.0,Красно Село,Двустаен,63.0,Тухла,2024.0,5.0,Непоследен
193640.0,Красно Село,Двустаен,68.0,Тухла,2024.0,5.0,Непоследен
207848.0,Красно Село,Двустаен,74.0,Тухла,2024.0,5.0,Непоследен
447708.0,Красно Село,Многостаен,159.0,Тухла,2024.0,5.0,Непоследен
178870.0,Красно Село,Двустаен,63.0,Тухла,2024.0,5.0,Непоследен
640990.0,Красно Село,Мезонет,374.0,Тухла,2024.0,6.0,Непоследен
324633.0,Красно Село,Тристаен,115.0,Тухла,2024.0,6.0,Непоследен
446697.0,Красно Село,Многостаен,159.0,Тухла,2024.0,6.0,Непоследен
268978.0,Красно Село,Двустаен,122.0,Тухла,2024.0,7.0,Последен етаж
342904.0,Красно Село,Тристаен,156.0,Тухла,2024.0,7.0,Последен етаж
178870.0,Красно Село,Двустаен,63.0,Тухла,2024.0,3.0,Непоследен
330000.0,Кръстова Вада,Тристаен,129.0,Тухла,2025.0,4.0,Непоследен
350000.0,Кръстова Вада,Тристаен,123.0,Тухла,2025.0,2.0,Непоследен
169236.0,Овча Купел 1,Тристаен,89.0,Тухла,2028.0,3.0,Непоследен
332444.0,Кръстова Вада,Тристаен,107.0,Тухла,2024.0,3.0,Непоследен
376433.0,Кръстова Вада,Тристаен,121.0,Тухла,2024.0,3.0,Непоследен
375000.0,Витоша,Многостаен,171.0,Тухла,2023.0,3.0,Непоследен
449985.0,Кръстова Вада,Тристаен,139.0,Тухла,2024.0,1.0,Партер
358825.0,Кръстова Вада,Тристаен,115.0,Тухла,2024.0,3.0,Непоследен
109000.0,Модерно Предградие,Тристаен,90.0,Панел,1995.0,,Първи жилищен
150000.0,Красна Поляна,Многостаен,103.0,ЕПК/ПК,1980.0,1.0,Първи жилищен
140400.0,Красна Поляна,Двустаен,78.0,Тухла,2026.0,6.0,Непоследен
235000.0,Младост 2,Тристаен,93.0,Панел,1974.0,5.0,Непоследен
145000.0,Дървеница,Двустаен,49.0,Панел,1987.0,1.0,Първи жилищен
230000.0,Яворов,Двустаен,63.0,Тухла,1968.0,1.0,Първи жилищен
750000.0,Център,Таван,80.0,Тухла,,3.0,
255833.0,Овча Купел,Тристаен,96.0,Тухла,,2.0,
426666.0,Овча Купел,Тристаен,198.0,Тухла,,,
449000.0,Малинова Долина,Многостаен,22648.0,Тухла,,6.0,
537215.0,Манастирски Ливади,Мезонет,15349.0,Тухла,,6.0,
399000.0,Център,Тристаен,92.0,Тухла,,1.0,Непоследен
752365.0,Бояна,Многостаен,368.0,Тухла,,4.0,Последен етаж
750998.0,Бояна,Многостаен,366.0,Тухла,,2.0,Непоследен
612290.0,Бояна,Многостаен,212.0,Тухла,,3.0,Непоследен
390900.0,Бояна,Тристаен,136.0,Тухла,,3.0,Непоследен
374532.0,Бояна,Тристаен,136.0,Тухла,,3.0,Непоследен
561265.0,Бояна,Многостаен,212.0,Тухла,,2.0,Непоследен
374615.0,Бояна,Тристаен,136.0,Тухла,,3.0,Непоследен
327900.0,Бояна,Тристаен,137.0,Тухла,,1.0,Непоследен
231058.0,Бояна,Двустаен,104.0,Тухла,,1.0,Партер
519808.0,Бояна,Тристаен,151.0,Тухла,,4.0,Непоследен
205675.0,Бояна,Двустаен,95.0,Тухла,,1.0,Сутерен
340000.0,Център,Многостаен,240.0,Тухла,1911.0,2.0,Непоследен
285000.0,Малинова Долина,Тристаен,125.0,Тухла,2023.0,5.0,Непоследен
298300.0,Дружба 2,Тристаен,104.0,Тухла,2025.0,,Последен етаж
344700.0,Дружба 2,Тристаен,110.0,Тухла,2025.0,,Непоследен
122900.0,Студентски Град,Едностаен,65.0,Тухла,2018.0,5.0,Непоследен
182114.0,Люлин 8,Тристаен,99.0,Тухла,,2.0,Непоследен
174529.0,Люлин 8,Тристаен,81.0,Тухла,,5.0,Непоследен
184212.0,Люлин 8,Тристаен,108.0,Тухла,,2.0,Непоследен
132309.0,Люлин 8,Едностаен,56.0,Тухла,,6.0,Последен етаж
174845.0,Люлин 8,Тристаен,103.0,Тухла,,2.0,Непоследен
154526.0,Люлин 8,Двустаен,77.0,Тухла,,1.0,Непоследен
113500.0,Люлин 2,Двустаен,57.0,Тухла,,10.0,Последен етаж
166600.0,Люлин 2,Двустаен,98.0,Тухла,,10.0,Последен етаж
106500.0,Люлин 2,Двустаен,54.0,Тухла,,10.0,Последен етаж
132700.0,Люлин 2,Двустаен,57.0,Тухла,,1.0,Непоследен
250000.0,Люлин 2,Тристаен,141.0,Тухла,,10.0,Последен етаж
358327.0,Бояна,Тристаен,135.0,Тухла,,2.0,Непоследен
341964.0,Бояна,Тристаен,135.0,Тухла,,2.0,Непоследен
341964.0,Бояна,Тристаен,135.0,Тухла,,2.0,Непоследен
325680.0,Бояна,Тристаен,136.0,Тухла,,1.0,Непоследен
309373.0,Бояна,Тристаен,135.0,Тухла,,1.0,Непоследен
226320.0,Бояна,Двустаен,82.0,Тухла,,3.0,Непоследен
206640.0,Бояна,Двустаен,82.0,Тухла,,2.0,Непоследен
178000.0,Гоце Делчев,Двустаен,61.0,Панел,,6.0,Последен етаж
207425.0,Бояна,Двустаен,96.0,Тухла,,1.0,Сутерен
186948.0,Бояна,Двустаен,87.0,Тухла,,1.0,Сутерен
473682.0,Бояна,Тристаен,144.0,Тухла,,3.0,Непоследен
370000.0,Кръстова Вада,Многостаен,160.0,Тухла,2025.0,3.0,Непоследен
300000.0,Драгалевци,Тристаен,107.0,Тухла,2025.0,3.0,Непоследен
141999.0,Люлин 10,Двустаен,80.0,Тухла,2026.0,3.0,
126000.0,Люлин 10,Двустаен,72.0,Тухла,2025.0,3.0,
200000.0,Люлин 10,Тристаен,114.0,Тухла,2025.0,4.0,
196000.0,Люлин 10,Тристаен,112.0,Тухла,2025.0,2.0,
389000.0,Център,Тристаен,103.0,Тухла,1940.0,2.0,
270000.0,Люлин 10,Многостаен,142.0,Тухла,2025.0,7.0,
490000.0,Център,Тристаен,92.0,Тухла,1942.0,1.0,
255700.0,Център,Тристаен,80.0,Тухла,1956.0,,Партер
221900.0,Център,Тристаен,97.0,Тухла,2005.0,8.0,
255500.0,Център,Тристаен,85.0,Тухла,1956.0,1.0,
255500.0,Зона Б5,Тристаен,80.0,Тухла,1956.0,1.0,
420000.0,Медицинска академия,Тристаен,70.0,Тухла,1950.0,3.0,
230000.0,Център,Двустаен,50.0,Тухла,1960.0,4.0,
176500.0,Център,Двустаен,70.0,Тухла,2023.0,2.0,
380000.0,Център,Двустаен,78.0,Тухла,1940.0,3.0,
159000.0,Център,Двустаен,68.0,Тухла,1958.0,,Партер
195000.0,Център,Двустаен,52.0,Тухла,1939.0,6.0,
179900.0,Горна Баня,Двустаен,75.0,Тухла,2026.0,1.0,Първи жилищен
450000.0,Симеоново,Многостаен,146.0,Тухла,,1.0,Непоследен
129000.0,Овча Купел 1,Двустаен,69.0,Тухла,,5.0,Непоследен
186960.0,Бояна,Двустаен,82.0,Тухла,,1.0,Непоследен
165000.0,Малинова Долина,Двустаен,70.0,Тухла,,6.0,Последен етаж
152000.0,Овча Купел 1,Двустаен,81.0,Тухла,,6.0,Непоследен
224000.0,Овча Купел 1,Тристаен,111.0,Тухла,,5.0,Непоследен
174529.0,Люлин 8,Тристаен,81.0,Тухла,,5.0,Непоследен
182114.0,Люлин 8,Тристаен,99.0,Тухла,,2.0,Непоследен
425000.0,Център,Тристаен,85.0,Тухла,,2.0,Непоследен
239000.0,Медицинска академия,Двустаен,60.0,Тухла,,6.0,Непоследен
184212.0,Люлин 8,Тристаен,108.0,Тухла,,2.0,Непоследен
174845.0,Люлин 8,Тристаен,103.0,Тухла,,2.0,Непоследен
154526.0,Люлин 8,Двустаен,77.0,Тухла,,1.0,Непоследен
238860.0,Люлин 2,Многостаен,129.0,Тухла,,7.0,Непоследен
183140.0,Люлин 2,Тристаен,113.0,Тухла,,9.0,Непоследен
183140.0,Люлин 2,Тристаен,113.0,Тухла,,9.0,Непоследен
204920.0,Люлин 2,Тристаен,115.0,Тухла,,9.0,Непоследен
231860.0,Люлин 2,Многостаен,130.0,Тухла,,9.0,Непоследен
231860.0,Люлин 2,Многостаен,130.0,Тухла,,8.0,Непоследен
264000.0,Манастирски Ливади,Тристаен,120.0,Тухла,,5.0,Непоследен
487500.0,Оборище,Тристаен,147.0,Тухла,2025.0,9.0,
289999.0,Белите Брези,Тристаен,105.0,Тухла,1952.0,1.0,
444999.0,Манастирски Ливади,Многостаен,136.0,Тухла,2010.0,1.0,
188000.0,Зона Б5,Двустаен,7945.0,Тухла,,4.0,
337000.0,Лагера,Многостаен,119.0,Тухла,1970.0,8.0,Непоследен
155000.0,Овча Купел,Тристаен,93.0,Тухла,2026.0,6.0,Последен етаж
145100.0,Овча Купел,Двустаен,93.0,Тухла,2025.0,2.0,Непоследен
131275.0,Овча Купел,Двустаен,79.0,Тухла,2025.0,5.0,Непоследен
191080.0,Драгалевци,Тристаен,89.0,Тухла,2025.0,1.0,Първи жилищен
165000.0,Драгалевци,Двустаен,73.0,Тухла,2025.0,2.0,Непоследен
132600.0,Драгалевци,Двустаен,60.0,Тухла,2025.0,2.0,Непоследен
139150.0,Хаджи Димитър,Двустаен,63.0,Тухла,2026.0,5.0,Непоследен
155000.0,Слатина,Двустаен,68.0,Панел,1978.0,8.0,Последен етаж
230000.0,Студентски Град,Двустаен,89.0,Тухла,2024.0,3.0,Непоследен
180000.0,Люлин 2,Двустаен,95.0,Тухла,2010.0,6.0,Последен етаж
271900.0,Зона Б5,Тристаен,118.0,Тухла,2025.0,6.0,Непоследен
144500.0,София,Двустаен,60.0,Тухла,2025.0,6.0,Непоследен
479218.0,Кръстова Вада,Тристаен,173.0,Тухла,2024.0,7.0,Непоследен
260900.0,София,Тристаен,120.0,Тухла,2025.0,15.0,Последен етаж
356000.0,Слатина,Мезонет,200.0,Тухла,2025.0,4.0,Непоследен
128000.0,Мусагеница,Едностаен,48.0,ЕПК/ПК,1970.0,16.0,Непоследен
376000.0,Кръстова Вада,Тристаен,11621.0,Тухла,,3.0,
575000.0,Кръстова Вада,Многостаен,1684.0,Тухла,,2.0,
235000.0,Център,Тристаен,70.0,ЕПК/ПК,1960.0,5.0,Непоследен
152205.0,Люлин 5,Тристаен,102.0,Тухла,,9.0,Непоследен
113009.0,Люлин 5,Двустаен,69.0,Тухла,,9.0,Непоследен
105254.0,Люлин 5,Двустаен,64.0,Тухла,,9.0,Непоследен
114560.0,Люлин 5,Двустаен,70.0,Тухла,,9.0,Непоследен
248400.0,Хиподрума,Тристаен,108.0,Тухла,,1.0,Непоследен
220000.0,Овча Купел 1,Тристаен,116.0,Тухла,,3.0,Непоследен
345000.0,Кръстова Вада,Тристаен,115.0,Тухла,,2.0,Непоследен
150000.0,Овча Купел 1,Двустаен,75.0,Тухла,,6.0,Непоследен
128000.0,Овча Купел 1,Двустаен,69.0,Тухла,,2.0,Непоследен
179900.0,Овча Купел 2,Тристаен,90.0,Панел,,1.0,Непоследен
530000.0,Витоша,Многостаен,211.0,Тухла,,2.0,Непоследен
280000.0,Витоша,Тристаен,125.0,Тухла,,2.0,Непоследен
280000.0,Витоша,Тристаен,136.0,Тухла,,2.0,Непоследен
149900.0,Манастирски Ливади,Двустаен,85.0,Тухла,2025.0,2.0,Непоследен
289000.0,Манастирски Ливади,Тристаен,98.0,Тухла,2026.0,3.0,Непоследен
161928.0,Овча Купел,Тристаен,124.0,Тухла,2025.0,1.0,Първи жилищен
264000.0,Овча Купел 1,Тристаен,110.0,Тухла,1997.0,1.0,Първи жилищен
333200.0,Разсадника,Тристаен,136.0,Тухла,2023.0,2.0,Непоследен
347900.0,Разсадника,Тристаен,142.0,Тухла,2023.0,2.0,Непоследен
178850.0,Разсадника,Двустаен,73.0,Тухла,2023.0,4.0,Непоследен
225400.0,Разсадника,Двустаен,92.0,Тухла,2023.0,4.0,Непоследен
299000.0,Гео Милев,Тристаен,86.0,Тухла,1960.0,1.0,Първи жилищен
399999.0,Гео Милев,Тристаен,100.0,Тухла,2015.0,3.0,Непоследен
550000.0,Студентски Град,Тристаен,220.0,Тухла,2024.0,5.0,Последен етаж
159223.0,Дианабад,Едностаен,6634.0,Тухла,,3.0,
390000.0,Бояна,Многостаен,15698.0,Тухла,,2.0,
445000.0,Манастирски Ливади,Многостаен,163.0,Тухла,2010.0,2.0,Непоследен
207362.0,Център,Тристаен,85.0,Тухла,2026.0,2.0,Непоследен
180614.0,Център,Двустаен,77.0,Тухла,2026.0,2.0,Непоследен
149990.0,Надежда 2,Двустаен,57.0,ЕПК/ПК,1989.0,12.0,Непоследен
299000.0,Витоша,Многостаен,217.0,Тухла,2010.0,,Партер
375000.0,Витоша,Многостаен,171.0,Тухла,2023.0,3.0,Непоследен
580000.0,Драгалевци,Многостаен,187.0,Тухла,2025.0,4.0,Последен етаж
175000.0,Люлин Център,Двустаен,85.0,Тухла,2020.0,1.0,Партер
245000.0,Банишора,Тристаен,121.0,Тухла,2026.0,3.0,Непоследен
325000.0,Бояна,Тристаен,112.0,Тухла,,2.0,
162500.0,Кръстова Вада,Двустаен,7214.0,Тухла,,4.0,
355000.0,Бояна,Тристаен,10612.0,Тухла,,2.0,
261700.0,София,Тристаен,104.0,Тухла,,2.0,
330000.0,Бояна,Тристаен,81.0,Тухла,,5.0,
460000.0,София,Многостаен,22845.0,Тухла,,6.0,
297689.0,Хаджи Димитър,Тристаен,119.0,Тухла,2024.0,2.0,
98113.0,Овча Купел,Едностаен,47.0,Тухла,2025.0,2.0,Непоследен
179208.0,Красна Поляна,Тристаен,94.0,Тухла,,8.0,Последен етаж
231764.0,Красна Поляна,Многостаен,122.0,Тухла,,8.0,Последен етаж
134000.0,Малинова Долина,Двустаен,65.0,Тухла,,3.0,Непоследен
212000.0,Малинова Долина,Тристаен,106.0,Тухла,,4.0,Последен етаж
222000.0,Малинова Долина,Тристаен,89.0,Тухла,,3.0,Непоследен
156996.0,Сердика,Двустаен,56.0,Тухла,,8.0,Непоследен
181300.0,Сердика,Двустаен,64.0,Тухла,,4.0,Непоследен
155000.0,Дървеница,Двустаен,47.0,Тухла,,1.0,Непоследен
335000.0,Манастирски Ливади,Тристаен,157.0,Тухла,,2.0,Непоследен
210000.0,Овча Купел 2,Тристаен,115.0,Тухла,,7.0,Непоследен
189999.0,Младост 1,Тристаен,78.0,ЕПК/ПК,1977.0,5.0,Непоследен
122484.0,Малинова Долина,Двустаен,131.0,Тухла,2028.0,1.0,Непоследен
350000.0,Иван Вазов,Тристаен,100.0,Тухла,1979.0,2.0,Непоследен
127776.0,Овча Купел,Двустаен,62.0,Тухла,2025.0,,Първи жилищен
127735.0,Овча Купел,Двустаен,62.0,Тухла,2025.0,,Първи жилищен
98113.0,Овча Купел,Едностаен,48.0,Тухла,2025.0,,Първи жилищен
557790.0,Оборище,Многостаен,155.0,Тухла,2025.0,9.0,
595000.0,Оборище,Многостаен,155.0,Тухла,2025.0,8.0,
532800.0,Оборище,Многостаен,178.0,Тухла,2025.0,7.0,
539700.0,Оборище,Многостаен,183.0,Тухла,2025.0,6.0,
434700.0,Оборище,Тристаен,144.0,Тухла,2025.0,5.0,
424850.0,Оборище,Тристаен,141.0,Тухла,2025.0,5.0,
430200.0,Оборище,Тристаен,138.0,Тухла,2025.0,6.0,
425300.0,Оборище,Тристаен,137.0,Тухла,2025.0,6.0,
411250.0,Оборище,Тристаен,128.0,Тухла,2025.0,8.0,
447750.0,Оборище,Тристаен,135.0,Тухла,2025.0,9.0,
147000.0,Гоце Делчев,Едностаен,49.0,Тухла,2024.0,3.0,Непоследен
340000.0,Бояна,Тристаен,137.0,Тухла,2007.0,3.0,Непоследен
133900.0,Красна Поляна,Двустаен,73.0,ЕПК/ПК,1988.0,11.0,Непоследен
379500.0,Манастирски Ливади,Тристаен,1517.0,Тухла,,1.0,
193709.0,Младост 4,Тристаен,999.0,Тухла,,7.0,
205360.0,Младост 4,Тристаен,10752.0,Тухла,,3.0,
389000.0,Драгалевци,Тристаен,103.0,Тухла,,,
790000.0,Оборище,Многостаен,128.0,Тухла,,1.0,
197765.0,Младост 4,Тристаен,10205.0,Тухла,,6.0,
111100.0,Люлин 5,Двустаен,7122.0,Тухла,,2.0,
154472.0,Младост 4,Двустаен,7934.0,Тухла,,1.0,
360000.0,Манастирски Ливади,Тристаен,15873.0,Тухла,,5.0,
249500.0,Лозенец,Тристаен,83.0,Тухла,1980.0,1.0,Първи жилищен
482300.0,Кръстова Вада,Многостаен,224.0,Тухла,2025.0,4.0,
366700.0,Кръстова Вада,Многостаен,170.0,Тухла,2025.0,4.0,
172000.0,Кръстова Вада,Двустаен,78.0,Тухла,2025.0,2.0,
286130.0,Кръстова Вада,Тристаен,133.0,Тухла,2025.0,4.0,
288500.0,Кръстова Вада,Тристаен,134.0,Тухла,2025.0,2.0,
576300.0,Оборище,Многостаен,186.0,Тухла,2025.0,10.0,
557790.0,Оборище,Многостаен,155.0,Тухла,2025.0,9.0,
520000.0,Лозенец,Мезонет,253.0,Тухла,1999.0,6.0,Непоследен
225000.0,Сухата река,Тристаен,117.0,Тухла,,5.0,Последен етаж
186383.0,Сердика,Двустаен,64.0,Тухла,,10.0,Непоследен
128500.0,Малинова Долина,Двустаен,90.0,Тухла,,1.0,Партер
186690.0,Витоша,Тристаен,93.0,Тухла,,2.0,Непоследен
198885.0,Витоша,Тристаен,99.0,Тухла,,2.0,Непоследен
253356.0,Витоша,Многостаен,116.0,Тухла,,1.0,Партер
297000.0,Витоша,Тристаен,185.0,Тухла,,4.0,Последен етаж
197281.0,Витоша,Тристаен,99.0,Тухла,,3.0,Непоследен
217756.0,Витоша,Тристаен,108.0,Тухла,,3.0,Непоследен
162624.0,Красна Поляна,Тристаен,100.0,Тухла,,9.0,Непоследен
147552.0,Красна Поляна,Тристаен,96.0,Тухла,,9.0,Непоследен
156844.0,Красна Поляна,Тристаен,97.0,Тухла,,9.0,Непоследен
164088.0,Красна Поляна,Тристаен,110.0,Тухла,,9.0,Непоследен
157276.0,Красна Поляна,Тристаен,154.0,Тухла,,9.0,Непоследен
147243.0,Красна Поляна,Тристаен,94.0,Тухла,,5.0,Непоследен
161726.0,Красна Поляна,Тристаен,100.0,Тухла,,8.0,Непоследен
153181.0,Красна Поляна,Тристаен,96.0,Тухла,,8.0,Непоследен
161726.0,Красна Поляна,Тристаен,100.0,Тухла,,5.0,Непоследен
199492.0,Красна Поляна,Многостаен,123.0,Тухла,,5.0,Непоследен
199492.0,Красна Поляна,Многостаен,123.0,Тухла,,4.0,Непоследен
183036.0,Красна Поляна,Тристаен,113.0,Тухла,,4.0,Непоследен
186947.0,Красна Поляна,Многостаен,116.0,Тухла,,4.0,Непоследен
153181.0,Красна Поляна,Тристаен,97.0,Тухла,,4.0,Непоследен
165020.0,Красна Поляна,Тристаен,103.0,Тухла,,4.0,Непоследен
198448.0,Красна Поляна,Многостаен,125.0,Тухла,,4.0,Непоследен
199492.0,Красна Поляна,Многостаен,124.0,Тухла,,3.0,Непоследен
179806.0,Красна Поляна,Тристаен,113.0,Тухла,,2.0,Непоследен
160330.0,Красна Поляна,Тристаен,100.0,Тухла,,2.0,Непоследен
186560.0,Красна Поляна,Многостаен,116.0,Тухла,,2.0,Непоследен
198019.0,Красна Поляна,Многостаен,125.0,Тухла,,2.0,Непоследен
